row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
2229,CA-2016-139157,2016-10-01,2016-10-05,"Standard Class",GM-14680,"Greg Matthias",Consumer,"United States","New York City","New York",10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",330.59,1,0.4,-115.71
2230,CA-2014-128055,2014-03-31,2014-04-05,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","San Francisco",California,94122,West,OFF-BI-10004390,"Office Supplies",Binders,"GBC DocuBind 200 Manual Binding Machine",673.57,2,0.2,252.59
2231,CA-2014-128055,2014-03-31,2014-04-05,"Standard Class",AA-10315,"Alex Avila",Consumer,"United States","San Francisco",California,94122,West,OFF-AP-10002765,"Office Supplies",Appliances,"Fellowes Advanced Computer Series Surge Protectors",52.98,2,NULL,14.83
2232,CA-2017-157091,2017-06-26,2017-07-01,"Standard Class",DB-13405,"Denny Blanton",Consumer,"United States","La Porte",Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,"Eldon Antistatic Chair Mats for Low to Medium Pile Carpets",526.45,5,NULL,31.59
2233,CA-2017-132122,2017-07-09,2017-07-14,"Standard Class",JH-15820,"John Huston",Consumer,"United States",Chicago,Illinois,60610,Central,OFF-ST-10003692,"Office Supplies",Storage,"Recycled Steel Personal File for Hanging File Folders",228.92,5,0.2,14.31
2234,CA-2015-123232,2015-12-14,2015-12-16,"Second Class",DJ-13630,"Doug Jacobs",Consumer,"United States",Portland,Oregon,97206,West,TEC-PH-10001051,Technology,Phones,"HTC One",319.97,4,0.2,36
2235,CA-2017-104066,2017-12-05,2017-12-10,"Standard Class",QJ-19255,"Quincy Jones",Corporate,"United States",Burlington,Vermont,5408,East,TEC-AC-10001013,Technology,Accessories,"Logitech ClearChat Comfort/USB Headset H390",205.03,7,NULL,67.66
2236,CA-2015-145849,2015-09-15,2015-09-17,"Second Class",CT-11995,"Carol Triggs",Consumer,"United States",Indianapolis,Indiana,46203,Central,OFF-ST-10000025,"Office Supplies",Storage,"Fellowes Stor/Drawer Steel Plus Storage Drawers",190.86,2,NULL,11.45
2237,CA-2015-145849,2015-09-15,2015-09-17,"Second Class",CT-11995,"Carol Triggs",Consumer,"United States",Indianapolis,Indiana,46203,Central,OFF-AR-10000817,"Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",24.32,8,NULL,8.27
2238,CA-2016-122322,2016-07-15,2016-07-21,"Standard Class",RH-19510,"Rick Huthwaite","Home Office","United States",Provo,Utah,84604,West,OFF-SU-10000952,"Office Supplies",Supplies,"Fiskars Home & Office Scissors",44.4,5,NULL,12.43
2239,CA-2017-166849,2017-04-20,2017-04-26,"Standard Class",SJ-20125,"Sanjit Jacobs","Home Office","United States",Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,"Eldon Cleatmat Chair Mats for Medium Pile Carpets",44.4,2,0.6,-52.17
2240,CA-2016-146633,2016-11-15,2016-11-17,"Second Class",TG-21310,"Toby Gnade",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10003527,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",1016.79,1,0.2,381.3
2241,CA-2016-146633,2016-11-15,2016-11-17,"Second Class",TG-21310,"Toby Gnade",Consumer,"United States","Los Angeles",California,90049,West,OFF-BI-10002982,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",38.14,7,0.2,13.35
2242,US-2016-126893,2016-11-26,2016-12-01,"Standard Class",CT-11995,"Carol Triggs",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",494.98,3,0.4,-115.5
2243,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,91104,West,OFF-ST-10003442,"Office Supplies",Storage,"Eldon Portable Mobile Manager",56.56,2,NULL,15.27
2244,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,91104,West,OFF-AR-10003856,"Office Supplies",Art,"Newell 344",5.56,2,NULL,1.45
2245,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,91104,West,OFF-FA-10004248,"Office Supplies",Fasteners,"Advantus T-Pin Paper Clips",9.02,2,NULL,3.52
2246,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,91104,West,OFF-AP-10001492,"Office Supplies",Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,NULL,2.24
2247,CA-2017-103380,2017-11-21,2017-11-25,"Standard Class",BF-11005,"Barry Franz","Home Office","United States",Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",659.98,3,0.2,49.5
2248,CA-2015-116092,2015-02-15,2015-02-18,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10004285,"Office Supplies",Paper,"Xerox 1959",13.36,2,NULL,6.41
2249,CA-2015-116092,2015-02-15,2015-02-18,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10001628,"Office Supplies",Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity"",41.72,5,0.2,13.04
2250,CA-2015-116092,2015-02-15,2015-02-18,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",11.52,5,0.2,4.18
2251,CA-2015-116092,2015-02-15,2015-02-18,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-AP-10001391,"Office Supplies",Appliances,"Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center",541.44,6,NULL,157.02
2252,CA-2015-116092,2015-02-15,2015-02-18,"Second Class",JM-16195,"Justin MacKendrick",Consumer,"United States","Los Angeles",California,90004,West,OFF-PA-10000477,"Office Supplies",Paper,"Xerox 22",19.44,3,NULL,9.33
2253,CA-2016-117849,2016-04-15,2016-04-17,"Second Class",JK-16120,"Julie Kriz","Home Office","United States","San Diego",California,92105,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",143.7,3,NULL,68.98
2254,CA-2015-169201,2015-09-28,2015-10-01,"First Class",HG-14965,"Henry Goldwyn",Corporate,"United States","San Francisco",California,94110,West,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",43.26,3,NULL,14.28
2255,CA-2015-169201,2015-09-28,2015-10-01,"First Class",HG-14965,"Henry Goldwyn",Corporate,"United States","San Francisco",California,94110,West,OFF-AP-10002082,"Office Supplies",Appliances,"Holmes HEPA Air Purifier",43.56,2,NULL,15.25
2256,CA-2016-164091,2016-09-17,2016-09-22,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",437.85,3,NULL,131.35
2257,CA-2016-164091,2016-09-17,2016-09-22,"Standard Class",LA-16780,"Laura Armstrong",Corporate,"United States",Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,NULL,33.94
2258,CA-2017-105214,2017-06-16,2017-06-19,"First Class",TS-21610,"Troy Staebel",Consumer,"United States","San Francisco",California,94122,West,FUR-CH-10000015,Furniture,Chairs,"Hon Multipurpose Stacking Arm Chairs",1212.96,7,0.2,90.97
2260,CA-2015-117611,2015-11-08,2015-11-10,"Second Class",MZ-17335,"Maria Zettner","Home Office","United States","San Diego",California,92024,West,OFF-FA-10002280,"Office Supplies",Fasteners,"Advantus Plastic Paper Clips",5,1,NULL,2.4
2261,CA-2015-117611,2015-11-08,2015-11-10,"Second Class",MZ-17335,"Maria Zettner","Home Office","United States","San Diego",California,92024,West,TEC-AC-10002049,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",371.97,3,NULL,66.95
2262,US-2015-137960,2015-12-18,2015-12-18,"Same Day",MW-18220,"Mitch Webber",Consumer,"United States","New York City","New York",10035,East,TEC-AC-10002253,Technology,Accessories,"Imation Bio 8GB USB Flash Drive Imation Corp",166.24,1,NULL,24.94
2263,CA-2017-122994,2017-02-06,2017-02-09,"First Class",MV-17485,"Mark Van Huff",Consumer,"United States",Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,NULL,79.19
2264,CA-2016-131065,2016-11-14,2016-11-16,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,"Logitech diNovo Edge Keyboard",499.98,2,NULL,115
2265,CA-2016-131065,2016-11-14,2016-11-16,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-PA-10002479,"Office Supplies",Paper,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",5.28,1,NULL,2.38
2266,CA-2016-131065,2016-11-14,2016-11-16,"Second Class",AA-10375,"Allen Armold",Consumer,"United States",Atlanta,Georgia,30318,South,OFF-BI-10004970,"Office Supplies",Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,NULL,3.88
2267,CA-2017-149146,2017-10-12,2017-10-12,"Same Day",SM-20320,"Sean Miller","Home Office","United States",Monroe,"North Carolina",28110,South,OFF-PA-10003919,"Office Supplies",Paper,"Xerox 1989",7.97,2,0.2,2.69
2268,CA-2017-137470,2017-09-17,2017-09-17,"Same Day",TP-21415,"Tom Prescott",Consumer,"United States",Seattle,Washington,98115,West,OFF-PA-10002001,"Office Supplies",Paper,"Xerox 1984",12.96,2,NULL,6.35
2269,CA-2017-105480,2017-12-20,2017-12-26,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States",Rochester,"New York",14609,East,OFF-PA-10002787,"Office Supplies",Paper,"Xerox 227",6.48,1,NULL,3.11
2270,CA-2017-105480,2017-12-20,2017-12-26,"Standard Class",DK-13225,"Dean Katz",Corporate,"United States",Rochester,"New York",14609,East,OFF-BI-10003291,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",6.98,1,0.2,2.36
2271,CA-2017-164917,2017-12-02,2017-12-07,"Standard Class",MK-17905,"Michael Kennedy",Corporate,"United States",Miami,Florida,33180,South,OFF-AR-10004344,"Office Supplies",Art,"Bulldog Vacuum Base Pencil Sharpener",47.96,5,0.2,4.2
2272,CA-2015-102036,2015-09-21,2015-09-27,"Standard Class",CS-12130,"Chad Sievert",Consumer,"United States",Seattle,Washington,98105,West,OFF-ST-10003123,"Office Supplies",Storage,"Fellowes Bases and Tops For Staxonsteel/High-Stak Systems",199.74,6,NULL,47.94
2273,CA-2015-142944,2015-03-06,2015-03-11,"Standard Class",JL-15850,"John Lucas",Consumer,"United States","San Francisco",California,94122,West,FUR-FU-10000308,Furniture,Furnishings,"Deflect-o Glass Clear Studded Chair Mats",435.26,7,NULL,95.76
2274,CA-2015-142944,2015-03-06,2015-03-11,"Standard Class",JL-15850,"John Lucas",Consumer,"United States","San Francisco",California,94122,West,TEC-CO-10003763,Technology,Copiers,"Canon PC1060 Personal Laser Copier",1119.98,2,0.2,377.99
2275,CA-2014-157882,2014-10-03,2014-10-08,"Second Class",AR-10405,"Allen Rosenblatt",Corporate,"United States","Los Angeles",California,90036,West,FUR-TA-10001866,Furniture,Tables,"Bevis Round Conference Room Tables and Bases",143.43,1,0.2,3.59
2276,CA-2014-157882,2014-10-03,2014-10-08,"Second Class",AR-10405,"Allen Rosenblatt",Corporate,"United States","Los Angeles",California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,0.2,13.76
2277,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,OFF-ST-10004337,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,NULL,NULL
2278,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,"KI Adjustable-Height Table",85.98,1,NULL,22.35
2279,CA-2014-104283,2014-06-27,2014-07-01,"Standard Class",LM-17065,"Liz MacKendrick",Consumer,"United States",Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,"Sony Micro Vault Click 16 GB USB 2.0 Flash Drive",223.96,4,NULL,53.75
2280,CA-2017-142622,2017-10-30,2017-11-02,"First Class",JK-15625,"Jim Karlsson",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",97.57,2,0.2,-6.1
2281,CA-2017-142622,2017-10-30,2017-11-02,"First Class",JK-15625,"Jim Karlsson",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,"Global Super Steno Chair",614.27,8,0.2,-23.04
2282,CA-2017-142622,2017-10-30,2017-11-02,"First Class",JK-15625,"Jim Karlsson",Consumer,"United States",Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,"Bestar Classic Bookcase",199.98,2,NULL,38
2283,CA-2016-132143,2016-09-03,2016-09-05,"First Class",FM-14215,"Filia McAdams",Corporate,"United States",Middletown,Connecticut,6457,East,OFF-PA-10002713,"Office Supplies",Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7,NULL,22.15
2284,CA-2015-153108,2015-03-05,2015-03-09,"Standard Class",SF-20200,"Sarah Foster",Consumer,"United States","New Castle",Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",23.92,2,NULL,6.7
2285,CA-2015-153108,2015-03-05,2015-03-09,"Standard Class",SF-20200,"Sarah Foster",Consumer,"United States","New Castle",Indiana,47362,Central,OFF-AP-10002222,"Office Supplies",Appliances,"Staple holder",60.69,7,NULL,16.39
2286,CA-2016-112676,2016-05-05,2016-05-08,"First Class",PJ-18835,"Patrick Jones",Corporate,"United States",Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,"Office Supplies",Paper,"Xerox 1965",14.35,3,0.2,5.2
2287,CA-2017-165687,2017-11-17,2017-11-23,"Standard Class",CS-12355,"Christine Sundaresam",Consumer,"United States",Salem,Virginia,24153,South,OFF-AP-10004036,"Office Supplies",Appliances,"Bionaire 99.97% HEPA Air Cleaner",35.04,2,NULL,12.26
2288,US-2017-112928,2017-06-01,2017-06-05,"Second Class",BB-10990,"Barry Blumstein",Corporate,"United States",Toledo,Ohio,43615,East,OFF-AP-10002287,"Office Supplies",Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,0.2,1.31
2289,CA-2017-143343,2017-06-10,2017-06-13,"First Class",BW-11200,"Ben Wallace",Consumer,"United States","Los Angeles",California,90032,West,OFF-AR-10002375,"Office Supplies",Art,"Newell 351",16.4,5,NULL,4.76
2290,CA-2017-115154,2017-01-08,2017-01-11,"First Class",RS-19420,"Ricardo Sperren",Corporate,"United States",Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,"Balt Solid Wood Round Tables",892.98,2,NULL,80.37
2291,CA-2015-149342,2015-04-20,2015-04-25,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,"Pyle PMP37LED",287.97,3,NULL,77.75
2293,CA-2015-149342,2015-04-20,2015-04-25,"Standard Class",TS-21160,"Theresa Swint",Corporate,"United States",Columbus,Georgia,31907,South,OFF-PA-10001166,"Office Supplies",Paper,"Xerox 2",12.96,2,NULL,6.22
2294,CA-2015-130995,2015-11-01,2015-11-06,"Standard Class",QJ-19255,"Quincy Jones",Corporate,"United States","New York City","New York",10009,East,TEC-PH-10000347,Technology,Phones,"Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple",4.95,1,NULL,1.34
2295,CA-2017-127929,2017-12-23,2017-12-27,"Standard Class",FM-14215,"Filia McAdams",Corporate,"United States",Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36" x 48"""",181.95,3,NULL,38.21
2296,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10002659,"Office Supplies",Paper,"Avoid Verbal Orders Carbonless Minifold Book",13.52,4,NULL,6.22
2297,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock"",259.7,5,NULL,106.48
2298,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10001527,Technology,Phones,"Plantronics MX500i Earset",42.95,1,NULL,1.29
2299,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,TEC-AC-10001838,Technology,Accessories,"Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset",1399.93,7,NULL,601.97
2300,CA-2015-113145,2015-11-01,2015-11-05,"Standard Class",VD-21670,"Valerie Dominguez",Consumer,"United States","New York City","New York",10011,East,TEC-PH-10002597,Technology,Phones,"Xblue XB-1670-86 X16 Small Office Telephone - Titanium",503.96,4,NULL,125.99
2301,CA-2014-162362,2014-11-14,2014-11-18,"Standard Class",JL-15505,"Jeremy Lonsdale",Consumer,"United States",Midland,Michigan,48640,Central,OFF-BI-10000756,"Office Supplies",Binders,"Storex DuraTech Recycled Plastic Frosted Binders",12.72,3,NULL,6.36
2302,CA-2014-162362,2014-11-14,2014-11-18,"Standard Class",JL-15505,"Jeremy Lonsdale",Consumer,"United States",Midland,Michigan,48640,Central,OFF-BI-10000546,"Office Supplies",Binders,"Avery Durable Binders",11.52,4,NULL,5.64
2303,CA-2016-106558,2016-01-17,2016-01-21,"Standard Class",DL-13495,"Dionis Lloyd",Corporate,"United States",Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,"First Data FD10 PIN Pad",316,4,NULL,31.6
2304,CA-2017-157931,2017-09-17,2017-09-22,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,"Global Ergonomic Managers Chair",723.92,4,NULL,188.22
2305,CA-2017-157931,2017-09-17,2017-09-22,"Second Class",MO-17800,"Meg O'Connel","Home Office","United States",Roswell,Georgia,30076,South,OFF-PA-10000474,"Office Supplies",Paper,"Easy-staple paper",106.32,3,NULL,49.97
2306,CA-2016-115574,2016-12-23,2016-12-24,"First Class",BP-11185,"Ben Peterman",Corporate,"United States",Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",141.37,2,0.3,-14.14
2307,CA-2015-160794,2015-08-06,2015-08-08,"First Class",MS-17980,"Michael Stewart",Corporate,"United States",Houston,Texas,77041,Central,OFF-PA-10004156,"Office Supplies",Paper,"Xerox 188",27.22,3,0.2,9.87
2308,CA-2017-116225,2017-11-05,2017-11-09,"Standard Class",SV-20935,"Susan Vittorini",Consumer,"United States","New York City","New York",10009,East,TEC-AC-10001432,Technology,Accessories,"Enermax Aurora Lite Keyboard",390.75,5,NULL,171.93
2309,US-2017-120418,2017-06-11,2017-06-12,"First Class",BC-11125,"Becky Castell","Home Office","United States",Peoria,Arizona,85345,West,FUR-CH-10001394,Furniture,Chairs,"Global Leather Executive Chair",280.79,1,0.2,35.1
2310,US-2017-120418,2017-06-11,2017-06-12,"First Class",BC-11125,"Becky Castell","Home Office","United States",Peoria,Arizona,85345,West,OFF-ST-10002370,"Office Supplies",Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.45,4,0.2,7.7
2311,US-2017-120418,2017-06-11,2017-06-12,"First Class",BC-11125,"Becky Castell","Home Office","United States",Peoria,Arizona,85345,West,OFF-AR-10002956,"Office Supplies",Art,"Boston 16801 Nautilus Battery Pencil Sharpener",88.04,5,0.2,6.6
2312,US-2017-120418,2017-06-11,2017-06-12,"First Class",BC-11125,"Becky Castell","Home Office","United States",Peoria,Arizona,85345,West,OFF-AR-10001955,"Office Supplies",Art,"Newell 319",15.87,1,0.2,1.98
2313,US-2017-120418,2017-06-11,2017-06-12,"First Class",BC-11125,"Becky Castell","Home Office","United States",Peoria,Arizona,85345,West,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",215.59,3,0.2,-48.51
2314,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,OFF-LA-10004093,"Office Supplies",Labels,"Avery 486",14.62,2,NULL,6.87
2315,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,OFF-AP-10002118,"Office Supplies",Appliances,"1.7 Cubic Foot Compact "Cube"" Office Refrigerators"",416.32,2,NULL,112.41
2316,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,OFF-BI-10000404,"Office Supplies",Binders,"Avery Printable Repositionable Plastic Tabs",43,5,NULL,20.21
2317,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",182.94,3,NULL,27.44
2318,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,OFF-BI-10002072,"Office Supplies",Binders,"Cardinal Slant-D Ring Binders",60.83,7,NULL,30.42
2319,CA-2017-122035,2017-07-20,2017-07-25,"Standard Class",EM-13825,"Elizabeth Moffitt",Corporate,"United States","Sioux Falls","South Dakota",57103,Central,TEC-AC-10003095,Technology,Accessories,"Logitech G35 7.1-Channel Surround Sound Headset",389.97,3,NULL,132.59
2320,CA-2015-117828,2015-12-23,2015-12-26,"First Class",BD-11500,"Bradley Drucker",Consumer,"United States",Richmond,Virginia,23223,South,OFF-AP-10001563,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",194.32,4,NULL,56.35
2321,CA-2017-165491,2017-03-20,2017-03-24,"Standard Class",HW-14935,"Helen Wasserman",Corporate,"United States",Seattle,Washington,98115,West,TEC-AC-10000358,Technology,Accessories,"Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB",265.93,7,NULL,63.82
2322,CA-2015-109470,2015-12-31,2016-01-03,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10004492,"Office Supplies",Binders,"Tuf-Vin Binders",94.74,3,NULL,44.53
2323,CA-2015-109470,2015-12-31,2016-01-03,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10001072,"Office Supplies",Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",60.64,4,NULL,27.89
2324,CA-2015-109470,2015-12-31,2016-01-03,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10003707,"Office Supplies",Binders,"Aluminum Screw Posts",76.3,5,NULL,38.15
2325,CA-2015-109470,2015-12-31,2016-01-03,"Second Class",KC-16255,"Karen Carlisle",Corporate,"United States",Henderson,Kentucky,42420,South,OFF-BI-10000977,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",364.8,12,NULL,167.81
2326,CA-2015-105102,2015-09-15,2015-09-19,"Second Class",BM-11575,"Brendan Murry",Corporate,"United States","New York City","New York",10035,East,OFF-BI-10002082,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements",79.87,3,0.2,29.95
2327,CA-2015-105102,2015-09-15,2015-09-19,"Second Class",BM-11575,"Brendan Murry",Corporate,"United States","New York City","New York",10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",46.38,1,0.2,1.16
2328,CA-2015-105102,2015-09-15,2015-09-19,"Second Class",BM-11575,"Brendan Murry",Corporate,"United States","New York City","New York",10035,East,OFF-PA-10002365,"Office Supplies",Paper,"Xerox 1967",12.96,2,NULL,6.22
2329,CA-2017-138422,2017-09-23,2017-09-26,"First Class",KN-16705,"Kristina Nunn","Home Office","United States","Fort Collins",Colorado,80525,West,OFF-EN-10004147,"Office Supplies",Envelopes,"Wausau Papers Astrobrights Colored Envelopes",14.35,3,0.2,5.2
2330,US-2015-147739,2015-12-25,2015-12-29,"Standard Class",JD-16150,"Justin Deggeller",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,"Tenex Antistatic Computer Chair Mats",547.14,4,0.2,-68.39
2331,CA-2016-155187,2016-09-24,2016-09-26,"Second Class",LA-16780,"Laura Armstrong",Corporate,"United States","Los Angeles",California,90004,West,OFF-ST-10000642,"Office Supplies",Storage,"Tennsco Lockers, Gray",41.96,2,NULL,2.94
2333,CA-2017-169285,2017-03-21,2017-03-25,"Standard Class",RW-19690,"Robert Waldorf",Consumer,"United States",Lafayette,Indiana,47905,Central,OFF-PA-10004071,"Office Supplies",Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",277.4,5,NULL,133.15
2334,CA-2017-169285,2017-03-21,2017-03-25,"Standard Class",RW-19690,"Robert Waldorf",Consumer,"United States",Lafayette,Indiana,47905,Central,OFF-PA-10004971,"Office Supplies",Paper,"Xerox 196",5.78,1,NULL,2.83
2335,CA-2014-140886,2014-09-30,2014-10-04,"Standard Class",KW-16570,"Kelly Williams",Consumer,"United States",Clarksville,Tennessee,37042,South,OFF-AP-10000696,"Office Supplies",Appliances,"Holmes Odor Grabber",69.22,6,0.2,11.25
2336,CA-2017-152695,2017-12-10,2017-12-10,"Same Day",CC-12220,"Chris Cortes",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-EN-10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",10.86,3,NULL,5.1
2337,CA-2017-152695,2017-12-10,2017-12-10,"Same Day",CC-12220,"Chris Cortes",Consumer,"United States",Fairfield,Connecticut,6824,East,OFF-AP-10000026,"Office Supplies",Appliances,"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection",426.79,7,NULL,123.77
2338,CA-2014-110639,2014-08-23,2014-08-23,"Same Day",RH-19495,"Rick Hansen",Consumer,"United States","New York City","New York",10009,East,OFF-PA-10003936,"Office Supplies",Paper,"Xerox 1994",25.92,4,NULL,12.44
